com.samsung.shealth.tracker.pedometer_step_count,6100041,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
11491,0,4,17,1592178901517,12.13,UTC-0500,,17,1592178720000,1.0555556,jpgso+yMpj,1592178660000,com.sec.android.app.shealth,1592178901517,3352d095-432f-4992-b03c-6936563cfcae,0.63,,
6437,0,4,12,1592163999618,9.12,UTC-0500,,12,1592163899999,1.4166666,hytsFLPcD3,1592163840000,com.sec.android.app.shealth,1592163999618,2afd0d41-92c9-4b66-176c-1a5321fe1e20,0.4,230002,
39824,0,4,59,1592177580578,42.600002,UTC-0500,,59,1592177640000,1.0696882,jpgso+yMpj,1592177580000,com.sec.android.app.shealth,1592177639630,6b7afb91-184f-47ff-9348-22c749d390e1,2.2199998,,
13125,0,4,19,1592177746944,13.620001,UTC-0500,,19,1592177760000,1.0376403,jpgso+yMpj,1592177700000,com.sec.android.app.shealth,1592177754808,e78f252c-2000-4428-aa7e-3c64ad5318ff,0.6700001,,
52978,0,4,87,1592164317332,63.28,UTC-0500,,87,1592164259999,1.1944444,hytsFLPcD3,1592164200000,com.sec.android.app.shealth,1592164317332,406fb125-c9ab-31b5-f992-ac2796f822c3,2.91,230002,
13410,0,4,17,1592179991253,11.92,UTC-0500,,17,1592179080000,0.8888889,jpgso+yMpj,1592179020000,com.sec.android.app.shealth,1592179991253,47b55882-6441-40be-bb6c-df735e6c65f3,0.64,,
5874,0,4,10,1592180188384,7.18,UTC-0500,,10,1592180159999,1.2222222,hytsFLPcD3,1592180100000,com.sec.android.app.shealth,1592180188384,b7247b8e-56b7-c3b4-cb17-d5a41b32cbe3,0.42,230002,
0,0,4,2,1592180161338,0.0,UTC-0500,,0,1592180220000,0.0,jpgso+yMpj,1592180160000,com.sec.android.app.shealth,1592180161338,75aafa0c-e0d8-4a5a-9e2c-7761fe6625c4,0.0,,
10690,0,4,15,1592178901453,10.69,UTC-0500,,15,1592178000000,1.0,jpgso+yMpj,1592177940000,com.sec.android.app.shealth,1592178901453,ca6d08bf-caa9-4f8b-b6fc-268cacbbfcbb,0.55,,
22627,0,4,37,1592181567191,27.889997,UTC-0500,,37,1592181600000,1.2325578,jpgso+yMpj,1592181540000,com.sec.android.app.shealth,1592181964123,39d81897-6d4d-42fa-be6a-63712f57c932,1.3900002,,
28221,0,4,42,1592159970321,29.5,UTC-0500,,42,1592159999999,1.0452906,hytsFLPcD3,1592159940000,com.sec.android.app.shealth,1592160217366,e0fb2451-f768-c5c3-ee58-eeb7cd358453,1.56,230002,
38972,0,4,65,1592172702670,46.55,UTC-0500,,65,1592172299999,1.1944444,hytsFLPcD3,1592172240000,com.sec.android.app.shealth,1592172702670,bdfe1fd1-79cd-048b-7922-a0b05a998958,2.27,230002,
52901,0,4,91,1592160217390,68.43,UTC-0500,,93,1592160239999,1.2935399,hytsFLPcD3,1592160180000,com.sec.android.app.shealth,1592160252451,26634f6c-56bc-e807-23b4-e5bbb81c871a,3.25,230002,
11160,0,4,15,1592178901557,10.85,UTC-0500,,15,1592178840000,0.97222227,jpgso+yMpj,1592178780000,com.sec.android.app.shealth,1592178901557,2e8118d1-8902-4b4d-a3ad-842ad6082425,0.54,,
7633,0,4,13,1592181305162,9.33,UTC-0500,,13,1592180639999,1.2222222,hytsFLPcD3,1592180580000,com.sec.android.app.shealth,1592181305162,ad340abd-4452-f91e-dc46-7ed912e22c9c,0.43,230002,
11177,0,4,18,1592182509126,13.04,UTC-0500,,18,1592181359999,1.1666666,hytsFLPcD3,1592181300000,com.sec.android.app.shealth,1592182509127,ff221c45-d751-2b20-e3c2-bd69f978df9b,0.68,230002,
22664,0,4,33,1592172850961,22.751,UTC-0500,,33,1592172899999,1.0038348,hytsFLPcD3,1592172840000,com.sec.android.app.shealth,1592172888464,01705fea-88dd-d8e7-a137-8e0cd217e532,1.12,230002,
13358,0,4,17,1592180161289,13.73,UTC-0500,,19,1592180160000,1.0277778,jpgso+yMpj,1592180100000,com.sec.android.app.shealth,1592180161289,04877727-6a54-45a7-b9ea-e8887c42ce9a,0.7,,
6824,0,4,12,1592164548456,8.72,UTC-0500,,12,1592164559999,1.2777778,hytsFLPcD3,1592164500000,com.sec.android.app.shealth,1592164548456,c822baba-c226-4902-eec5-a0986a611825,0.43,230002,
11580,0,4,15,1592181217543,10.549999,UTC-0500,,15,1592181240000,0.91099983,jpgso+yMpj,1592181180000,com.sec.android.app.shealth,1592181220100,1515dae8-562c-4775-880c-c2c767de281f,0.52,,
6355,0,4,11,1592183307660,9.71,UTC-0500,,13,1592183039999,1.5277778,hytsFLPcD3,1592182980000,com.sec.android.app.shealth,1592183307660,19ac2e06-59c3-33f7-5473-4cfca1878933,0.43,230002,
20313,0,4,31,1592184834480,22.57,UTC-0500,,31,1592184780000,1.1111112,jpgso+yMpj,1592184720000,com.sec.android.app.shealth,1592184834480,a1703fe6-b046-4edc-a0be-4047de99c437,1.18,,
55452,0,4,85,1592160420327,60.091,UTC-0500,,85,1592160479999,1.0836539,hytsFLPcD3,1592160420000,com.sec.android.app.shealth,1592160530246,37e45efb-b06a-b662-8147-5a8f5bfcaebb,2.95,230002,
11265,0,4,18,1592174485397,12.83,UTC-0500,,18,1592174519999,1.1388888,hytsFLPcD3,1592174460000,com.sec.android.app.shealth,1592174485397,679f379f-2747-fa33-b7af-8608549ad90b,0.62,230002,
26837,0,4,35,1592185179036,33.1,UTC-0500,,49,1592185200000,1.2333425,jpgso+yMpj,1592185140000,com.sec.android.app.shealth,1592185403308,1d02a82a-b5bf-4827-9858-017937e56fff,1.8,,
36627,0,4,57,1592186142545,41.65,UTC-0500,,57,1592186160000,1.1371337,jpgso+yMpj,1592186100000,com.sec.android.app.shealth,1592186159632,702e5268-d5f8-4636-8196-12b4ab873fe8,2.1999993,,
19338,0,4,28,1592166197482,19.471,UTC-0500,,28,1592166239999,1.0068638,hytsFLPcD3,1592166180000,com.sec.android.app.shealth,1592166471475,c4bcd865-7148-40d2-d774-8b60706f25df,0.94,230002,
13760,0,4,19,1592188501947,13.76,UTC-0500,,19,1592188500000,1.0,jpgso+yMpj,1592188440000,com.sec.android.app.shealth,1592188501947,6a0c6f25-58d5-4df7-9344-ba744c2c6867,0.7,,
56160,0,4,104,1592160903386,78.0,UTC-0500,,104,1592160719999,1.3888888,hytsFLPcD3,1592160660000,com.sec.android.app.shealth,1592160903386,0aec9b30-a0a6-0746-0113-a320eaaae57e,3.5,230002,
25089,0,4,46,1592175549516,34.15,UTC-0500,,46,1592175479999,1.3611112,hytsFLPcD3,1592175420000,com.sec.android.app.shealth,1592175549517,bac60e6c-1b92-efde-02b0-234c071c148f,1.55,230002,
25786,0,4,44,1592160941578,32.07,UTC-0500,,44,1592160959999,1.2436843,hytsFLPcD3,1592160900000,com.sec.android.app.shealth,1592161129534,d2b8a698-415e-8b1e-277c-2ec894b97f44,1.57,230002,
12765,0,4,18,1592191585946,13.12,UTC-0500,,18,1592191560000,1.0277778,jpgso+yMpj,1592191500000,com.sec.android.app.shealth,1592191585946,c4896be6-06b1-43c2-9dd4-9a3e19e774bd,0.67,,
24023,0,4,30,1592176902210,21.949,UTC-0500,,32,1592176919999,0.91365254,hytsFLPcD3,1592176860000,com.sec.android.app.shealth,1592176920431,0a36f72d-fa22-4fa5-71a7-74a95e57eaa1,1.13,230002,
5530,0,4,8,1592166494598,5.55,UTC-0500,,8,1592166539999,1.0035186,hytsFLPcD3,1592166480000,com.sec.android.app.shealth,1592166495986,3ea12c49-1c9a-beff-267c-63e56ebb0a6b,0.27,230002,
13296,0,4,23,1592178904132,16.62,UTC-0500,,23,1592177939999,1.25,hytsFLPcD3,1592177880000,com.sec.android.app.shealth,1592178904132,604fac51-019c-4dbd-74d0-a87fd5972983,0.85,230002,
18165,0,4,34,1592184867528,25.23,UTC-0500,,34,1592184779999,1.3888888,hytsFLPcD3,1592184720000,com.sec.android.app.shealth,1592184867529,c5fa8558-4213-283b-64ef-6bf08590815d,1.22,230002,
17359,0,4,25,1592161187143,19.77,UTC-0500,,27,1592161020000,1.1388888,jpgso+yMpj,1592160960000,com.sec.android.app.shealth,1592161187143,af7dd351-e448-4d2b-9b99-497b37a91323,1.0,,
12312,0,4,17,1592179991288,11.97,UTC-0500,,17,1592179320000,0.9722222,jpgso+yMpj,1592179260000,com.sec.android.app.shealth,1592179991288,29a549c3-87aa-4c82-a34c-597ec75eb10e,0.64,,
14588,0,4,24,1592180506772,17.83,UTC-0500,,24,1592180519999,1.2222222,hytsFLPcD3,1592180460000,com.sec.android.app.shealth,1592180506772,52bed949-c6d4-d2fc-894c-b0479b6049f5,0.71,230002,
6543,0,4,9,1592180461199,6.44,UTC-0500,,9,1592180520000,0.9841354,jpgso+yMpj,1592180460000,com.sec.android.app.shealth,1592180465579,db367818-26c4-4f45-b685-34a4482c4d76,0.33999997,,
9950,0,4,15,1592164501084,10.78,UTC-0500,,15,1592163840000,1.0833334,jpgso+yMpj,1592163780000,com.sec.android.app.shealth,1592164501084,2f77d909-d63f-41bb-9349-248683768bd2,0.55,,
17738,0,4,31,1592185195558,21.68,UTC-0500,,31,1592185199999,1.2222222,hytsFLPcD3,1592185140000,com.sec.android.app.shealth,1592185195558,cfb42733-e156-49a7-42ca-464b547dd975,1.04,230002,
10464,0,4,22,1592181305195,17.44,UTC-0500,,22,1592181299999,1.6666666,hytsFLPcD3,1592181240000,com.sec.android.app.shealth,1592181305196,d673abaf-abac-bd00-0b81-87f43d55fe88,0.72,230002,
15784,0,4,27,1592186204337,19.73,UTC-0500,,27,1592186219999,1.25,hytsFLPcD3,1592186160000,com.sec.android.app.shealth,1592186204337,94280f20-e4cd-ad47-43ef-3e2aa5e5cb2e,0.97,230002,
12261,0,4,16,1592164501180,11.24,UTC-0500,,16,1592164320000,0.9166667,jpgso+yMpj,1592164260000,com.sec.android.app.shealth,1592164501180,08b93179-8e9f-4c7b-b811-9aa1f084a39b,0.6,,
13320,0,4,17,1592183307654,11.47,UTC-0500,,17,1592182979999,0.8611111,hytsFLPcD3,1592182920000,com.sec.android.app.shealth,1592183307654,069d8819-0356-01cb-2ec3-5c6cfd0bed1a,0.64,230002,
0,0,4,5,1592182054468,0.0,UTC-0500,,0,1592182080000,0.0,jpgso+yMpj,1592182020000,com.sec.android.app.shealth,1592182054468,18ef6bb5-c704-40b1-abe7-ca05fb72b658,0.0,,
3895,0,4,7,1592184707070,5.41,UTC-0500,,7,1592184720000,1.3888888,jpgso+yMpj,1592184660000,com.sec.android.app.shealth,1592184707070,7e9b490f-7e01-441c-b20b-22587240af4e,0.25,,
12392,0,4,16,1592168101138,11.36,UTC-0500,,16,1592167740000,0.9166666,jpgso+yMpj,1592167680000,com.sec.android.app.shealth,1592168101138,1c09a599-ebe8-4659-a829-b6e8747d5868,0.59,,
6464,1,4,17,1592188702958,12.21,UTC-0500,,15,1592188739999,1.8888888,hytsFLPcD3,1592188680000,com.sec.android.app.shealth,1592188702958,d4778537-6d54-3221-abdb-24d39cce29e7,0.57,230002,
12624,0,4,21,1592185178979,15.78,UTC-0500,,21,1592185020000,1.25,jpgso+yMpj,1592184960000,com.sec.android.app.shealth,1592185178979,4ad1db97-6e20-4bdf-a4f3-f1eb15e940bf,0.76,,
12089,0,4,21,1592172702684,15.4,UTC-0500,,21,1592172719999,1.2738075,hytsFLPcD3,1592172660000,com.sec.android.app.shealth,1592172705292,5aded748-e74c-1870-7ca3-457dcea7b5d0,0.67,230002,
3647,1,4,10,1592189222438,20.87,UTC-0500,,11,1592189219999,5.7222223,hytsFLPcD3,1592189160000,com.sec.android.app.shealth,1592189222438,b2970d1a-6eeb-5b29-a412-7a2404132315,0.8,230002,
50958,0,4,77,1592170519803,69.36,UTC-0500,,92,1592169960000,1.3611112,jpgso+yMpj,1592169900000,com.sec.android.app.shealth,1592170519803,42f8402d-eee4-4c9a-9b21-04b4d8e1645a,3.67,,
15097,0,4,29,1592173997454,23.21,UTC-0500,,29,1592174039999,1.5373423,hytsFLPcD3,1592173980000,com.sec.android.app.shealth,1592174033497,f5fec9dc-99dc-d5bd-c418-831534e4abf2,1.03,230002,
6938,0,4,9,1592185599740,6.36,UTC-0500,,9,1592185560000,0.9166667,jpgso+yMpj,1592185500000,com.sec.android.app.shealth,1592185599740,0e280d9c-6fe5-464b-b033-7f29c44fd043,0.34,,
6521,0,4,10,1592182444489,7.3,UTC-0500,,10,1592182500000,1.1193012,jpgso+yMpj,1592182440000,com.sec.android.app.shealth,1592182501502,3ca99591-944b-4f68-ab31-6dcbd9803727,0.39999998,,
7036,0,4,12,1592175292651,8.6,UTC-0500,,12,1592175299999,1.2222222,hytsFLPcD3,1592175240000,com.sec.android.app.shealth,1592175292651,e5283fce-f083-cac0-e224-343609eaa26e,0.41,230002,
13750,0,4,35,1591924413694,29.41,UTC-0500,,35,1591924439999,2.1388888,hytsFLPcD3,1591924380000,com.sec.android.app.shealth,1591924413694,c3dc00d9-7ccf-3ecb-bf50-7374db5b15d1,1.19,230002,
5907,0,4,13,1592163153538,10.83,UTC-0500,,13,1592163179999,1.8333334,hytsFLPcD3,1592163120000,com.sec.android.app.shealth,1592163153538,44c6a837-0b99-4d3f-bb43-49b3764eb8ef,0.58,230002,
38790,0,4,81,1592172782627,55.03,UTC-0500,,81,1592172839999,1.4186308,hytsFLPcD3,1592172780000,com.sec.android.app.shealth,1592172843340,a5149736-8113-a73f-b033-ba042f06dfe9,3.95,230002,
7552,0,4,14,1592174450535,10.28,UTC-0500,,14,1592174459999,1.3611112,hytsFLPcD3,1592174400000,com.sec.android.app.shealth,1592174450536,4d8d5e51-6a8a-6a48-3746-33940d4fbc1e,0.48,230002,
15233,0,4,31,1591924502008,24.12,UTC-0500,,31,1591924499999,1.5833334,hytsFLPcD3,1591924440000,com.sec.android.app.shealth,1591924502008,83ac5021-75d8-6480-4410-d4761e5fc84d,1.02,230002,
4337,0,4,7,1592188501909,5.06,UTC-0500,,7,1592188440000,1.1666666,jpgso+yMpj,1592188380000,com.sec.android.app.shealth,1592188501909,10eac8fb-fd0f-48c6-b74d-31ae8ead433d,0.25,,
6129,0,4,9,1592163999624,6.3,UTC-0500,,9,1592163959999,1.0277778,hytsFLPcD3,1592163900000,com.sec.android.app.shealth,1592163999624,88e2fdee-00a9-ab60-aeef-09b972bdb2fc,0.3,230002,
13376,0,4,30,1592175430437,23.78,UTC-0500,,30,1592175419999,1.7777778,hytsFLPcD3,1592175360000,com.sec.android.app.shealth,1592175430437,2a73e008-570c-407d-0fed-d0c611ac0bd7,1.11,230002,
2976,0,4,6,1591924507820,4.63,UTC-0500,,6,1591924559999,1.5555556,hytsFLPcD3,1591924500000,com.sec.android.app.shealth,1591924507820,967cb773-5bf1-fd5e-1e26-db55afddf633,0.22,230002,
14198,37,4,10,1592189472797,60.755,UTC-0500,,47,1592189519999,4.2790747,hytsFLPcD3,1592189460000,com.sec.android.app.shealth,1592189493684,f805a9fe-664c-34a1-98c9-5d406a8f21f1,4.01,230002,
42042,0,4,66,1591929070416,49.678,UTC-0500,,69,1591929119999,1.1816182,hytsFLPcD3,1591929060000,com.sec.android.app.shealth,1591929123502,0619ae5f-0735-c4c6-5fc9-63ae8471b87b,2.369,230002,
12416,0,4,22,1592175923984,15.94,UTC-0500,,22,1592175959999,1.2837787,hytsFLPcD3,1592175900000,com.sec.android.app.shealth,1592175930322,b6c39fc4-17fd-bdf7-4cca-a7d0c8027076,0.75,230002,
28503,10,4,51,1592190128504,52.409,UTC-0500,,61,1592190179999,1.8386729,hytsFLPcD3,1592190120000,com.sec.android.app.shealth,1592190203466,9980f637-eef9-4b48-fa47-d4a8f9479c44,2.71,230002,
9551,0,4,16,1591929123511,11.572,UTC-0500,,16,1591929179999,1.2114938,hytsFLPcD3,1591929120000,com.sec.android.app.shealth,1591929157299,204bf956-0177-2afb-f0c7-b35466fc16a8,0.5,230002,
12456,0,4,19,1592191585933,13.84,UTC-0500,,19,1592191440000,1.1111112,jpgso+yMpj,1592191380000,com.sec.android.app.shealth,1592191585933,124e815a-c0b1-4ebf-a422-221d1a5b9454,0.73,,
6990,0,4,11,1592177779510,6.99,UTC-0500,,10,1592177759999,1.0,hytsFLPcD3,1592177700000,com.sec.android.app.shealth,1592177779510,096531b0-7edf-0359-7dc5-600dcf5f7f4b,0.34,230002,
44008,0,4,68,1592164317338,47.979,UTC-0500,,68,1592164319999,1.0902171,hytsFLPcD3,1592164260000,com.sec.android.app.shealth,1592164319998,3f3ab7d9-f5ff-795d-2639-9b1a86c62d8d,2.35,230002,
3959,0,4,6,1592198697429,4.29,UTC-0500,,6,1592198700000,1.0833334,jpgso+yMpj,1592198640000,com.sec.android.app.shealth,1592198697429,11ae7198-7910-48ea-bbc8-2cdfabc487db,0.22,,
11441,0,4,15,1591929302124,10.17,UTC-0500,,15,1591929239999,0.8888889,hytsFLPcD3,1591929180000,com.sec.android.app.shealth,1591929302124,05797a45-5eaf-65ea-24fc-750db8c773b2,0.56,230002,
39270,0,4,65,1591930162476,46.139,UTC-0500,,65,1591930199999,1.1749004,hytsFLPcD3,1591930140000,com.sec.android.app.shealth,1591930206441,fb759393-f84d-ad8c-9722-dbd7ac1d181b,2.24,230002,
35465,0,4,55,1592175549534,39.561,UTC-0500,,55,1592175599999,1.1154809,hytsFLPcD3,1592175540000,com.sec.android.app.shealth,1592175775539,73946117-04a4-3320-5092-fb83a97f9c0a,2.02,230002,
11402,0,4,19,1592184701415,13.62,UTC-0500,,19,1592184659999,1.1944444,hytsFLPcD3,1592184600000,com.sec.android.app.shealth,1592184701415,5ae74211-f1cf-8d3b-9bc0-296490dfa783,0.65,230002,
47036,0,4,83,1591930227345,60.609,UTC-0500,,83,1591930259999,1.2885592,hytsFLPcD3,1591930200000,com.sec.android.app.shealth,1591930262315,589d09bb-97c0-e766-bf3c-a260a2c71ca5,2.83,230002,
3666,0,4,7,1592227606972,5.4399996,UTC-0500,,7,1592227620000,1.4836181,jpgso+yMpj,1592227560000,com.sec.android.app.shealth,1592227607398,e0928837-6780-49d4-97f1-3ee9d8e0fdfc,0.24,,
27783,0,4,45,1592180506759,30.87,UTC-0500,,43,1592180459999,1.1111112,hytsFLPcD3,1592180400000,com.sec.android.app.shealth,1592180506760,34fabc59-b299-01bc-a155-c49778f16c03,1.46,230002,
25826,0,4,46,1591930262531,33.6,UTC-0500,,46,1591930319999,1.3009896,hytsFLPcD3,1591930260000,com.sec.android.app.shealth,1591930343343,4d289032-1e9b-e05f-78fa-cbf162ee8a67,1.64,230002,
9164,0,4,16,1592185155543,11.71,UTC-0500,,16,1592185019999,1.2777778,hytsFLPcD3,1592184960000,com.sec.android.app.shealth,1592185155543,bcfdb57a-6d9f-80cb-d0df-97df0d039531,0.53,230002,
13120,0,4,19,1592177191282,13.12,UTC-0500,,19,1592177039999,1.0,hytsFLPcD3,1592176980000,com.sec.android.app.shealth,1592177191283,66babc54-0f48-5d4e-d49d-bd5f3400a974,0.8,230002,
5557,0,4,10,1592164697514,7.41,UTC-0500,,10,1592164679999,1.3333334,hytsFLPcD3,1592164620000,com.sec.android.app.shealth,1592164697514,a70d19b9-6a79-e3d9-8002-1fb432a5e83d,0.29,230002,
1094,0,4,6,1592181305188,1.55,UTC-0500,,2,1592180879999,1.4166666,hytsFLPcD3,1592180820000,com.sec.android.app.shealth,1592181305188,8a87c2b0-c4fe-3d1c-4dce-7c0f1cdbbfde,0.06,230002,
42836,0,4,76,1591930343348,57.049,UTC-0500,,76,1591930379999,1.3317823,hytsFLPcD3,1591930320000,com.sec.android.app.shealth,1591930455367,358c8cd5-6dc1-b258-3f62-ea9ec64b7301,2.55,230002,
40543,0,4,59,1592166471481,41.67,UTC-0500,,59,1592166299999,1.0277778,hytsFLPcD3,1592166240000,com.sec.android.app.shealth,1592166471481,52b25724-e704-9cb3-a62e-2500d25303a3,2.05,230002,
11309,0,4,18,1592183307647,12.88,UTC-0500,,18,1592182919999,1.1388888,hytsFLPcD3,1592182860000,com.sec.android.app.shealth,1592183307647,d8e38681-a2a8-ed47-01ae-ff2b0b0c040d,0.63,230002,
7547,0,4,10,1592180188547,6.709,UTC-0500,,10,1592180219999,0.8888889,hytsFLPcD3,1592180160000,com.sec.android.app.shealth,1592180188548,0e2899ba-02fa-b876-76e9-b83e76918924,0.4,230002,
21275,0,4,40,1592184600392,30.67,UTC-0500,,40,1592184660000,1.4415963,jpgso+yMpj,1592184600000,com.sec.android.app.shealth,1592184706889,510604c0-af12-48fa-a437-4ecf049c830a,1.43,,
36891,0,4,58,1592181305173,40.99,UTC-0500,,58,1592180759999,1.1111112,hytsFLPcD3,1592180700000,com.sec.android.app.shealth,1592181305173,afbd4e7f-47c5-2341-fb16-5fb4696cc275,2.14,230002,
3007,0,4,4,1592179991333,2.84,UTC-0500,,4,1592179380000,0.9444444,jpgso+yMpj,1592179320000,com.sec.android.app.shealth,1592179991333,e65cd8e0-8928-4cbe-9f0f-815aecb0c0f0,0.16,,
37174,0,4,67,1592186151683,49.139,UTC-0500,,67,1592186159999,1.3218347,hytsFLPcD3,1592186100000,com.sec.android.app.shealth,1592186204332,78aa26aa-8724-39bf-86e2-8f7abf34299b,2.31,230002,
13310,0,4,19,1592229300999,13.68,UTC-0500,,19,1592229120000,1.0277778,jpgso+yMpj,1592229060000,com.sec.android.app.shealth,1592229300999,5e7f0284-aee2-44ea-90de-88d09569e272,0.71,,
23250,0,4,36,1592184900309,26.48,UTC-0500,,36,1592184960000,1.1388888,jpgso+yMpj,1592184900000,com.sec.android.app.shealth,1592185178974,5f78493a-e26c-40b1-874a-5accc4c7f6be,1.3199999,,
34041,0,4,54,1591930455372,38.77,UTC-0500,,54,1591930439999,1.1388888,hytsFLPcD3,1591930380000,com.sec.android.app.shealth,1591930455372,02d5d44c-854d-db94-d7e9-8431683ec61b,1.85,230002,
8845,0,4,14,1592180786577,10.53,UTC-0500,,14,1592180820000,1.1904606,jpgso+yMpj,1592180760000,com.sec.android.app.shealth,1592180787797,b124a26f-5d80-417f-8095-33dd8c796a6e,0.48,,
18384,0,4,31,1592182509135,22.47,UTC-0500,,31,1592181419999,1.2222222,hytsFLPcD3,1592181360000,com.sec.android.app.shealth,1592182509136,8bf68c2e-b960-fde1-b073-27b8c14b1007,1.04,230002,
45369,0,4,67,1592182444457,49.15,UTC-0500,,67,1592182440000,1.0833334,jpgso+yMpj,1592182380000,com.sec.android.app.shealth,1592182444457,a8e31340-0e2c-4742-b3cb-bda867482b9a,2.54,,
14731,0,4,28,1591930457463,21.078,UTC-0500,,28,1591930499999,1.4308385,hytsFLPcD3,1591930440000,com.sec.android.app.shealth,1591930491359,e7e2b04e-938a-9d78-10f4-9642d577c6bf,0.88,230002,
12657,0,4,21,1592185403404,15.629999,UTC-0500,,21,1592185440000,1.2348062,jpgso+yMpj,1592185380000,com.sec.android.app.shealth,1592185411890,9ac01452-304f-4dfb-8c02-a43e8d04233d,0.78000003,,
10643,0,4,20,1592238901155,15.67,UTC-0500,,20,1592237880000,1.4722222,jpgso+yMpj,1592237820000,com.sec.android.app.shealth,1592238901155,1028514a-6def-4cc4-b100-0775e9b45154,0.69,,
29248,0,4,49,1592188646518,40.68,UTC-0500,,52,1592188679999,1.390864,hytsFLPcD3,1592188620000,com.sec.android.app.shealth,1592188702951,3e2b0943-411a-0d27-6610-78afd6e17147,2.03,230002,
9428,0,4,15,1592251568224,11.0,UTC-0500,,15,1592251380000,1.1666666,jpgso+yMpj,1592251320000,com.sec.android.app.shealth,1592251568224,c81aa0c3-c22f-45d7-8e86-e2ae8c7c592c,0.55,,
6110,0,4,9,1592188501886,6.45,UTC-0500,,9,1592188260000,1.0555556,jpgso+yMpj,1592188200000,com.sec.android.app.shealth,1592188501886,74e2e1f1-48fe-4bf1-9f56-d999cec25a17,0.34,,
14795,0,4,28,1591930952725,20.96,UTC-0500,,28,1591930679999,1.4166666,hytsFLPcD3,1591930620000,com.sec.android.app.shealth,1591930952725,008ea5d5-8f84-9ede-e923-321a88e332ee,0.97,230002,
16238,0,4,23,1592191585889,16.69,UTC-0500,,23,1592191380000,1.0277778,jpgso+yMpj,1592191320000,com.sec.android.app.shealth,1592191585889,b21fecd2-2d73-4831-b5d4-cfeb33169374,0.84,,
18256,0,4,28,1592252055609,20.369999,UTC-0500,,28,1592252100000,1.1157519,jpgso+yMpj,1592252040000,com.sec.android.app.shealth,1592252068971,d540c44d-3d0a-4faa-aa73-be7fc2ca9249,1.07,,
27724,0,4,79,1592172769480,45.921,UTC-0500,,79,1592172779999,1.656359,hytsFLPcD3,1592172720000,com.sec.android.app.shealth,1592172782475,00506656-a609-7b27-16ea-f8e745c07591,5.08,230002,
14867,0,4,26,1591931701370,19.41,UTC-0500,,26,1591931340000,1.3055556,jpgso+yMpj,1591931280000,com.sec.android.app.shealth,1591931701370,81e122b0-193f-4d68-b953-cf304d136182,0.94,,
13967,0,4,25,1592184574752,18.125,UTC-0500,,25,1592184599999,1.2976556,hytsFLPcD3,1592184540000,com.sec.android.app.shealth,1592184577509,c38c51c8-4562-2c25-5f0e-e39cd8794f7b,0.87,230002,
16479,0,4,22,1592256536602,22.910002,UTC-0500,,32,1592256540000,1.3901768,jpgso+yMpj,1592256480000,com.sec.android.app.shealth,1592256539842,558076fa-13aa-42dd-8428-aea2773f632c,1.5,,
11588,0,4,19,1592183832542,14.4,UTC-0500,,19,1592183880000,1.2426087,jpgso+yMpj,1592183820000,com.sec.android.app.shealth,1592183840121,43dffea7-c9ee-4464-a17a-22c1d73b7434,0.68000007,,
1281,0,4,2,1591931701416,1.46,UTC-0500,,2,1591931400000,1.1388888,jpgso+yMpj,1591931340000,com.sec.android.app.shealth,1591931701416,8b27838e-b75a-4f5d-ab49-78360e01896c,0.08,,
9378,28,4,2,1592189100810,33.077,UTC-0500,,30,1592189159999,3.5267613,hytsFLPcD3,1592189100000,com.sec.android.app.shealth,1592189115120,fad19b12-561f-9af9-3e61-d6c23eb1c2fa,2.68,230002,
1004,0,4,2,1592184915511,1.59,UTC-0500,,2,1592184959999,1.5833334,hytsFLPcD3,1592184900000,com.sec.android.app.shealth,1592184915512,f6c6f36c-d6e4-e3d7-2fdd-a701dd309438,0.07,230002,
15783,0,4,20,1591931883887,14.03,UTC-0500,,20,1591931940000,0.8888889,jpgso+yMpj,1591931880000,com.sec.android.app.shealth,1591931929922,5bad432b-3d6d-4040-bc38-0ce0f97fd147,0.74,,
5776,0,4,10,1592185500424,6.9,UTC-0500,,10,1592185379999,1.1944444,hytsFLPcD3,1592185320000,com.sec.android.app.shealth,1592185500425,f51aa051-69f7-c8b9-15ec-767b09669da8,0.48,230002,
