com.samsung.shealth.stand_day_summary,6100041,1
pkg_name,update_time,stand_time,create_time,datauuid,day_time,deviceuuid
com.sec.android.app.shealth,2020-05-23 05:48:22.966,13254657,2020-05-22 06:00:11.554,8a7dbf8b-2e8d-e6ae-30d6-47b589e6e5a8,1590105600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-18 02:11:06.396,1056768,2020-05-17 06:00:05.159,63243c9a-0942-a4ec-b18b-2a44af38c18e,1589673600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-13 01:53:31.293,797952,2020-02-12 06:00:05.056,5653d02e-d424-bc2a-ee14-d16bce1a3020,1581465600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-18 21:16:02.321,39168,2020-02-18 06:00:11.331,56e4bb8b-788b-a768-140e-0b094e6eeefe,1581984000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-29 02:44:28.385,1179648,2020-05-28 06:00:04.190,c005ea9a-9d98-de3e-2cfa-cefb89f3931f,1590624000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-02-25 05:48:41.336,10242816,2020-02-24 06:00:06.495,d937df1f-ce15-1e05-6f09-70635d5288fa,1582502400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-02 05:26:20.269,9707520,2020-03-01 06:00:07.127,47c8ef18-b112-56c0-81bb-d0777fc8cd1b,1583020800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-04 02:48:21.269,1310722,2020-06-03 06:00:10.415,31ff22b6-8ddf-753b-33f1-90e9e414978e,1591142400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-24 05:44:38.619,9502720,2020-05-23 06:00:15.432,53fc98b1-d85e-50c0-859f-5aeface4b740,1590192000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-07 22:51:57.304,65536,2020-03-07 06:00:08.392,979a5e11-ff20-2273-6f23-3a6246e79c19,1583539200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-30 02:08:44.252,1507329,2020-05-29 06:00:09.215,f13706a1-69af-72b0-034b-d6ce79b78c29,1590710400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-14 03:14:33.308,2135297,2020-03-13 06:00:10.694,e21e7c1a-3806-1254-9e04-cc218dc9160e,1584057600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-05 02:31:03.295,1310720,2020-06-04 06:00:04.253,d3d7eedd-30d4-6e52-9c2c-cddbab1bc7f4,1591228800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-20 04:31:49.326,2228360,2020-03-19 06:00:13.193,1fbcb4ce-934c-0cee-6eac-6c6b8c1a60e9,1584576000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-11 05:59:43.595,9437189,2020-06-10 06:00:08.893,ddc6acbc-0d54-9ea8-ce6c-3fe9ac197f2f,1591747200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-03-26 03:24:08.265,1133056,2020-03-25 07:00:07.722,28ce9bb4-d6b2-c7a2-6da2-217998060479,1585094400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-17 03:38:24.333,3033088,2020-06-16 06:00:03.176,28061e1c-2c69-cab4-d959-6cec31700e33,1592265600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-01 06:27:46.341,8606208,2020-03-31 07:00:04.167,58276c77-3f3d-af92-c434-952c987a3e69,1585612800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-07 02:51:18.366,1966084,2020-04-06 06:00:03.233,41643d74-24b3-b901-8231-c61f58f280aa,1586131200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-13 00:47:37.498,367616,2020-04-12 06:00:09.068,18af5cd6-e810-6eb8-4167-5092040d0f9e,1586649600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-19 03:01:40.409,2163713,2020-04-18 06:00:05.485,05359d97-8766-2de4-3734-1d06ccc02825,1587168000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-04-25 02:00:41.397,1327234,2020-04-24 06:00:08.372,d5fedb16-94dd-fd7b-6537-e8f0a0569cf8,1587686400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-01 04:05:39.339,4620288,2020-04-30 06:00:06.225,c73ec313-a43a-476e-5b6e-53adbd2bc862,1588204800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-06 23:06:36.288,131200,2020-05-06 06:00:13.393,40e86f6a-42e2-db1c-3171-102cd09a0962,1588723200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-13 04:22:32.375,4342272,2020-05-12 06:00:05.098,626f35d6-66da-c5f3-30fe-fd72dd132982,1589241600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-19 05:05:12.353,8806528,2020-05-18 06:00:04.702,7d5ea54f-ca5a-b02c-d6ab-3edffb9ec47b,1589760000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-25 05:09:57.345,9797632,2020-05-24 06:00:05.325,17803d39-6601-6dc7-6b9c-f0662cda1cc3,1590278400000,hytsFLPcD3,
com.sec.android.app.shealth,2020-05-31 00:31:53.284,344064,2020-05-30 06:00:06.626,9fc61c45-f5f4-815e-eece-f8ff398674bb,1590796800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-06 05:15:54.052,11206656,2020-06-05 06:00:06.912,af2699bf-9c60-b361-22c5-b5ae76598195,1591315200000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-12 02:31:32.302,1662976,2020-06-11 06:00:06.200,d4a8cc76-341e-643e-3ae7-b1b0e5be2da1,1591833600000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-18 01:25:43.369,598016,2020-06-17 06:00:06.299,525647c7-7260-8134-ec47-e804d68ccdaa,1592352000000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-10 04:07:34.303,5259776,2020-06-09 06:00:07.258,620a0e92-fee5-697a-6599-0cef1f63f1bd,1591660800000,hytsFLPcD3,
com.sec.android.app.shealth,2020-06-16 04:30:18.330,6881280,2020-06-15 06:00:04.169,f4af8d98-2c3d-a465-5524-4f651091d4c0,1592179200000,hytsFLPcD3,
