com.samsung.shealth.tracker.pedometer_day_summary,6100041,5
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2019-05-27 06:00:01.733,1215.06,119cf732-dbc5-452d-9f05-2fe40d2b75d2.achievement.json,1558,6000,1558828800000,3.5536735,eL5K8TBQJK,810699,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-27 06:00:01.733,1540,119cf732-dbc5-452d-9f05-2fe40d2b75d2.binning_data.json,119cf732-dbc5-452d-9f05-2fe40d2b75d2,59.26,18,,0,
2019-01-20 07:05:02.096,6047.28,1ef1aa28-7d34-4e3b-9432-04e3dc632839.achievement.json,6781,6000,1547942400000,1.9080695,VfS0qUERdZ,3169318,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-01-21 05:45:54.097,6401,1ef1aa28-7d34-4e3b-9432-04e3dc632839.binning_data.json,1ef1aa28-7d34-4e3b-9432-04e3dc632839,298.49,380,1ef1aa28-7d34-4e3b-9432-04e3dc632839.source_info.json,0,
2019-09-29 06:52:28.531,1780.467,71a4fadd-9906-473e-99f1-df71ce497cad.achievement.json,2782,9000,1569715200000,2.4444444,hytsFLPcD3,1543771,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-30 08:35:24.623,2757,71a4fadd-9906-473e-99f1-df71ce497cad.binning_data.json,71a4fadd-9906-473e-99f1-df71ce497cad,91.13,25,,0,
2019-07-19 19:47:13.545,1549.82,dab7ce82-c218-4f88-bdfb-081dd01abe86.achievement.json,2349,6000,1563494400000,2.3611112,hytsFLPcD3,1283858,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-20 08:09:24.127,2332,dab7ce82-c218-4f88-bdfb-081dd01abe86.binning_data.json,dab7ce82-c218-4f88-bdfb-081dd01abe86,75.66,17,,0,
2019-10-11 07:12:56.626,5822.354,f5b3dbc9-2554-4c9f-b457-a705cdb3fc6b.achievement.json,8066,9000,1570752000000,5.721987,hytsFLPcD3,4287597,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-12 07:15:21.602,7678,f5b3dbc9-2554-4c9f-b457-a705cdb3fc6b.binning_data.json,f5b3dbc9-2554-4c9f-b457-a705cdb3fc6b,291.499,388,,0,
2019-04-09 06:04:38.011,8235.92,3bebaa11-9859-4766-9789-39c4e3a84e03.achievement.json,10544,6000,1554768000000,1.4958473,VfS0qUERdZ,5505856,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-10 03:10:13.057,10329,3bebaa11-9859-4766-9789-39c4e3a84e03.binning_data.json,3bebaa11-9859-4766-9789-39c4e3a84e03,398.3,215,3bebaa11-9859-4766-9789-39c4e3a84e03.source_info.json,0,
2019-07-28 07:06:32.500,6587.409,4d3b924d-6bdc-460a-a732-74093a0f0610.achievement.json,9622,6000,1564272000000,1.306432,VfS0qUERdZ,5042290,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-29 04:36:36.331,9576,4d3b924d-6bdc-460a-a732-74093a0f0610.binning_data.json,4d3b924d-6bdc-460a-a732-74093a0f0610,317.741,46,4d3b924d-6bdc-460a-a732-74093a0f0610.source_info.json,0,
2019-10-24 05:00:27.968,8873.59,ed81e93c-2f30-4705-be3a-11e8fccbcd1f.achievement.json,11126,9000,1571875200000,3.7777777,eL5K8TBQJK,5420818,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-25 05:13:36.861,10829,ed81e93c-2f30-4705-be3a-11e8fccbcd1f.binning_data.json,ed81e93c-2f30-4705-be3a-11e8fccbcd1f,407.36,297,,1957,
2019-04-18 05:22:01.148,4775.6,3870d6e1-862b-4eab-b15f-2141b2982197.achievement.json,6065,6000,1555545600000,1.5170326,VfS0qUERdZ,3147987,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-19 04:53:20.885,5954,3870d6e1-862b-4eab-b15f-2141b2982197.binning_data.json,3870d6e1-862b-4eab-b15f-2141b2982197,228.62999,111,3870d6e1-862b-4eab-b15f-2141b2982197.source_info.json,0,
2019-05-15 06:00:02.148,4479.4,6be0ce5a-5bef-4645-bab3-8740accdfce7.achievement.json,5703,6000,1557792000000,6.166666,eL5K8TBQJK,2900884,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-15 06:01:19.135,5600,6be0ce5a-5bef-4645-bab3-8740accdfce7.binning_data.json,6be0ce5a-5bef-4645-bab3-8740accdfce7,216.04,103,,0,
2019-11-05 06:04:20.812,3023.6,b24f32ee-354f-409c-909c-b27b2907e9f9.achievement.json,3810,10000,1572825600000,5.6111107,eL5K8TBQJK,1853717,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-05 06:04:20.812,3766,b24f32ee-354f-409c-909c-b27b2907e9f9.binning_data.json,b24f32ee-354f-409c-909c-b27b2907e9f9,141.34,44,,0,
2019-05-19 07:17:00.424,5860.14,429243a6-efe9-4bd9-9a12-c68f46c390fc.achievement.json,7103,6000,1558137600000,5.2157426,eL5K8TBQJK,3466450,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-19 07:17:00.424,6751,429243a6-efe9-4bd9-9a12-c68f46c390fc.binning_data.json,429243a6-efe9-4bd9-9a12-c68f46c390fc,278.31,352,,0,
2019-07-25 06:55:08.424,10375.526,ff41d224-8177-482b-8ea8-3ca628909269.achievement.json,15579,6000,1564012800000,3.166667,hytsFLPcD3,8503037,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-26 06:15:31.489,15543,ff41d224-8177-482b-8ea8-3ca628909269.binning_data.json,ff41d224-8177-482b-8ea8-3ca628909269,496.01,36,,0,
2019-10-23 05:10:35.388,8821.118,f3f74371-9840-4754-a7c5-85f8a42eb654.achievement.json,11685,10000,1571788800000,1.5005785,VfS0qUERdZ,5878478,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-29 06:00:03.710,11413,f3f74371-9840-4754-a7c5-85f8a42eb654.binning_data.json,f3f74371-9840-4754-a7c5-85f8a42eb654,412.62997,272,f3f74371-9840-4754-a7c5-85f8a42eb654.source_info.json,0,
2019-04-01 07:00:02.757,2628.67,08863d74-0845-4794-9434-ad26be31d51b.achievement.json,3262,6000,1553990400000,3.6944442,eL5K8TBQJK,1655661,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-01 07:00:02.757,3198,08863d74-0845-4794-9434-ad26be31d51b.binning_data.json,08863d74-0845-4794-9434-ad26be31d51b,124.74,64,,0,
2019-09-14 12:34:57.904,1669.151,5e785fe5-8f51-43f3-a82b-4f5d8d1237dd.achievement.json,2415,9000,1568419200000,2.1111112,hytsFLPcD3,1357031,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 18:28:35.757,2340,5e785fe5-8f51-43f3-a82b-4f5d8d1237dd.binning_data.json,5e785fe5-8f51-43f3-a82b-4f5d8d1237dd,82.85,75,,0,
2019-05-23 07:16:32.470,5173.59,758c0e8f-28ed-4000-8a28-851242eb06c9.achievement.json,6463,6000,1558483200000,5.222223,eL5K8TBQJK,3265517,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-23 07:16:32.470,6235,758c0e8f-28ed-4000-8a28-851242eb06c9.binning_data.json,758c0e8f-28ed-4000-8a28-851242eb06c9,247.56,228,,0,
2019-07-23 06:55:07.606,1295.43,42ab3896-b135-4adc-82e9-c07a575a9911.achievement.json,1904,6000,1563840000000,2.3611112,hytsFLPcD3,1050181,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-24 08:14:18.082,1892,42ab3896-b135-4adc-82e9-c07a575a9911.binning_data.json,42ab3896-b135-4adc-82e9-c07a575a9911,64.6,12,,0,
2019-07-24 06:00:03.227,1549.36,41c7e9b7-65eb-4ca1-8bdc-7e629b84061e.achievement.json,1938,6000,1563840000000,3.5555556,eL5K8TBQJK,967201,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-24 06:00:03.227,1927,41c7e9b7-65eb-4ca1-8bdc-7e629b84061e.binning_data.json,41c7e9b7-65eb-4ca1-8bdc-7e629b84061e,73.07,11,,0,
2019-09-09 12:39:48.801,5537.081,f37b4927-41ca-48f2-a74c-b6f4452c67dd.achievement.json,7772,9000,1567987200000,2.09903,hytsFLPcD3,4076878,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 22:31:44.030,7751,f37b4927-41ca-48f2-a74c-b6f4452c67dd.binning_data.json,f37b4927-41ca-48f2-a74c-b6f4452c67dd,257.03,21,,0,
2019-07-04 05:00:03.631,15164.0205,50255af0-4d7a-4567-b014-18698c7a6c02.achievement.json,17852,6000,1562112000000,6.9444447,eL5K8TBQJK,8248407,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-04 05:00:03.631,16516,50255af0-4d7a-4567-b014-18698c7a6c02.binning_data.json,50255af0-4d7a-4567-b014-18698c7a6c02,707.89996,1336,,0,
2019-03-26 08:36:12.404,3338.62,7f3461cd-6c9f-4dbd-9f2b-8a58bb7c24a5.achievement.json,4170,6000,1553558400000,1.5964798,VfS0qUERdZ,2091238,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-27 00:32:51.231,4055,7f3461cd-6c9f-4dbd-9f2b-8a58bb7c24a5.binning_data.json,7f3461cd-6c9f-4dbd-9f2b-8a58bb7c24a5,156.90999,115,7f3461cd-6c9f-4dbd-9f2b-8a58bb7c24a5.source_info.json,0,
2019-08-22 06:47:32.231,7011.232,0084f944-3462-4c6d-a1a4-b0d2315c09c0.achievement.json,9535,6000,1566432000000,1.4467982,VfS0qUERdZ,4846033,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-23 05:36:08.513,9350,0084f944-3462-4c6d-a1a4-b0d2315c09c0.binning_data.json,0084f944-3462-4c6d-a1a4-b0d2315c09c0,331.33,185,0084f944-3462-4c6d-a1a4-b0d2315c09c0.source_info.json,0,
2019-10-17 05:03:43.114,6276.414,b8ec3046-812e-482b-a4ce-f021f3b89844.achievement.json,8227,9000,1571270400000,1.5170122,VfS0qUERdZ,4137352,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-18 07:55:07.224,8023,b8ec3046-812e-482b-a4ce-f021f3b89844.binning_data.json,b8ec3046-812e-482b-a4ce-f021f3b89844,306.569,204,b8ec3046-812e-482b-a4ce-f021f3b89844.source_info.json,0,
2019-04-12 06:00:02.396,5769.02,13141a9f-ca96-44b1-8cae-7b51f3e82681.achievement.json,7350,6000,1554940800000,3.2488406,eL5K8TBQJK,3638676,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-12 06:00:02.396,7242,13141a9f-ca96-44b1-8cae-7b51f3e82681.binning_data.json,13141a9f-ca96-44b1-8cae-7b51f3e82681,262.97998,108,,0,
2019-09-13 07:47:17.424,5482.79,1ac8e72f-5bcb-4877-a872-e06323e07ffa.achievement.json,7793,9000,1568332800000,2.8262954,hytsFLPcD3,4116052,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 18:28:49.003,7694,1ac8e72f-5bcb-4877-a872-e06323e07ffa.binning_data.json,1ac8e72f-5bcb-4877-a872-e06323e07ffa,257.38,99,,0,
2019-03-22 07:00:07.236,2677.29,03b5b4a8-7984-4e5b-9377-c4ed216af47e.achievement.json,3107,6000,1553126400000,6.9444447,eL5K8TBQJK,1518380,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-22 07:00:07.236,3007,03b5b4a8-7984-4e5b-9377-c4ed216af47e.binning_data.json,03b5b4a8-7984-4e5b-9377-c4ed216af47e,143.8,100,,0,
2019-09-13 05:00:03.255,6877.23,a134f0e6-54b2-4314-acb0-62dded2825cc.achievement.json,8064,6000,1568246400000,6.944445,eL5K8TBQJK,3876939,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-13 05:00:03.255,7710,a134f0e6-54b2-4314-acb0-62dded2825cc.binning_data.json,a134f0e6-54b2-4314-acb0-62dded2825cc,335.78998,354,,0,
2019-06-03 05:00:04.716,7481.08,59498806-824c-40b7-8a9c-5faa945b4156.achievement.json,9599,6000,1559433600000,6.944443,eL5K8TBQJK,4952265,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-03 05:00:04.716,9572,59498806-824c-40b7-8a9c-5faa945b4156.binning_data.json,59498806-824c-40b7-8a9c-5faa945b4156,343.00998,27,,1251,
2019-04-04 07:00:06.092,16684.4,7e14c43b-aa24-4717-b035-3e07272bcb07.achievement.json,21182,6000,1554249600000,6.9444447,eL5K8TBQJK,10570803,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-04 07:00:06.092,20751,7e14c43b-aa24-4717-b035-3e07272bcb07.binning_data.json,7e14c43b-aa24-4717-b035-3e07272bcb07,783.06995,431,,0,
2019-07-23 06:00:04.491,1785.77,42c7d468-186e-45f9-8c4f-2c093c752fbc.achievement.json,2205,6000,1563753600000,3.3055556,eL5K8TBQJK,1053415,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-23 06:00:04.491,2099,42c7d468-186e-45f9-8c4f-2c093c752fbc.binning_data.json,42c7d468-186e-45f9-8c4f-2c093c752fbc,81.939995,106,,0,
2019-11-22 06:55:09.524,4180.011,2835cf22-0898-4a0f-8b48-01b1ff13af42.achievement.json,5921,10000,1574380800000,2.3333333,hytsFLPcD3,3101309,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-23 06:30:37.271,5774,2835cf22-0898-4a0f-8b48-01b1ff13af42.binning_data.json,2835cf22-0898-4a0f-8b48-01b1ff13af42,199.71,147,,0,
2019-07-02 05:07:51.993,10942.72,ca91ed0f-9bec-4cd1-9ed5-895f4defb9e4.achievement.json,13167,6000,1562025600000,1.6791508,VfS0qUERdZ,6516817,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-03 04:59:30.546,12681,ca91ed0f-9bec-4cd1-9ed5-895f4defb9e4.binning_data.json,ca91ed0f-9bec-4cd1-9ed5-895f4defb9e4,516.47,486,ca91ed0f-9bec-4cd1-9ed5-895f4defb9e4.source_info.json,0,
2019-04-02 07:00:02.056,3092.2,031f1cd7-34d1-4096-bdee-522f917b5e98.achievement.json,3850,6000,1554076800000,6.9444447,eL5K8TBQJK,2012437,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-02 07:00:02.056,3768,031f1cd7-34d1-4096-bdee-522f917b5e98.binning_data.json,031f1cd7-34d1-4096-bdee-522f917b5e98,151.56999,82,,0,
2019-08-18 07:30:40.444,7826.949,a8dca29a-a960-4eaf-96df-395c3c0fb048.achievement.json,11019,6000,1566086400000,2.8611112,hytsFLPcD3,5735743,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-19 12:00:09.629,10943,a8dca29a-a960-4eaf-96df-395c3c0fb048.binning_data.json,a8dca29a-a960-4eaf-96df-395c3c0fb048,365.365,76,,0,
2019-05-09 07:33:11.657,3572.7,fd9686b3-4e5c-4166-b843-f8c5004aa592.achievement.json,4035,6000,1557360000000,2.0141675,VfS0qUERdZ,1773785,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-10 04:51:34.717,3657,fd9686b3-4e5c-4166-b843-f8c5004aa592.binning_data.json,fd9686b3-4e5c-4166-b843-f8c5004aa592,174.98999,378,fd9686b3-4e5c-4166-b843-f8c5004aa592.source_info.json,0,
2019-02-22 13:09:19.957,2640.45,5e4a135f-1593-4e7a-b238-076e5f95d6fa.achievement.json,3380,6000,1550793600000,1.5468432,VfS0qUERdZ,1706992,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-23 04:44:01.377,3333,5e4a135f-1593-4e7a-b238-076e5f95d6fa.binning_data.json,5e4a135f-1593-4e7a-b238-076e5f95d6fa,125.899994,47,5e4a135f-1593-4e7a-b238-076e5f95d6fa.source_info.json,0,
2019-01-30 07:15:09.605,2982.38,5d806164-ac62-4fef-bc7e-68be4f994d20.achievement.json,3853,6000,1548806400000,1.5144986,VfS0qUERdZ,1969219,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-01-31 07:00:06.190,3807,5d806164-ac62-4fef-bc7e-68be4f994d20.binning_data.json,5d806164-ac62-4fef-bc7e-68be4f994d20,142.35999,46,5d806164-ac62-4fef-bc7e-68be4f994d20.source_info.json,0,
2019-08-21 08:55:12.377,7081.488,5938670f-d1ef-4835-89da-62c1c589a820.achievement.json,9239,6000,1566345600000,1.5871769,VfS0qUERdZ,4461687,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-22 05:35:13.640,9068,5938670f-d1ef-4835-89da-62c1c589a820.binning_data.json,5938670f-d1ef-4835-89da-62c1c589a820,337.69998,171,5938670f-d1ef-4835-89da-62c1c589a820.source_info.json,0,
2019-10-28 13:03:12.270,6425.606,34284b6e-06c3-4895-99e6-0a1eaa84d0ec.achievement.json,8976,10000,1572220800000,3.2148957,hytsFLPcD3,4618092,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-29 03:29:16.720,8754,34284b6e-06c3-4895-99e6-0a1eaa84d0ec.binning_data.json,34284b6e-06c3-4895-99e6-0a1eaa84d0ec,309.529,222,,0,
2019-03-07 07:07:53.954,3066.71,732dcbfe-8e3d-4c78-9ba4-f6500b0e62d4.achievement.json,3707,6000,1551916800000,1.6741862,VfS0qUERdZ,1831761,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-08 06:55:31.688,3626,732dcbfe-8e3d-4c78-9ba4-f6500b0e62d4.binning_data.json,732dcbfe-8e3d-4c78-9ba4-f6500b0e62d4,148.44,81,732dcbfe-8e3d-4c78-9ba4-f6500b0e62d4.source_info.json,0,
2019-10-22 05:00:03.359,8502.36,ae1ea4a8-8ba4-4d49-9c83-0650da96c0d3.achievement.json,11000,9000,1571616000000,4.1666665,eL5K8TBQJK,5575677,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-22 05:00:03.359,10866,ae1ea4a8-8ba4-4d49-9c83-0650da96c0d3.binning_data.json,ae1ea4a8-8ba4-4d49-9c83-0650da96c0d3,401.12997,134,,1168,
2019-06-20 06:03:16.236,4049.97,3afc9252-47a2-4887-8b48-2b15c386681b.achievement.json,5138,6000,1560988800000,1.5572922,VfS0qUERdZ,2600648,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-21 05:51:38.779,4970,3afc9252-47a2-4887-8b48-2b15c386681b.binning_data.json,3afc9252-47a2-4887-8b48-2b15c386681b,192.82999,168,3afc9252-47a2-4887-8b48-2b15c386681b.source_info.json,0,
2019-06-18 06:00:03.212,2885.29,2871819a-027b-4800-81f7-e7cfd402fa7e.achievement.json,3598,6000,1560729600000,4.0277777,eL5K8TBQJK,1757058,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-18 06:00:03.212,3533,2871819a-027b-4800-81f7-e7cfd402fa7e.binning_data.json,2871819a-027b-4800-81f7-e7cfd402fa7e,137.40999,65,,0,
2019-11-01 23:39:52.484,6373.909,0981fda1-b828-4f91-9f26-6e41c5111be2.achievement.json,9474,10000,1572566400000,2.3055556,hytsFLPcD3,5079136,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-02 07:46:25.787,9437,0981fda1-b828-4f91-9f26-6e41c5111be2.binning_data.json,0981fda1-b828-4f91-9f26-6e41c5111be2,306.77,37,,0,
2019-11-23 06:00:01.177,7948.4,2074e1e8-bb2e-4c34-b173-d9bf597d422f.achievement.json,9847,10000,1574380800000,6.944445,eL5K8TBQJK,4550057,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-23 06:00:01.177,9521,2074e1e8-bb2e-4c34-b173-d9bf597d422f.binning_data.json,2074e1e8-bb2e-4c34-b173-d9bf597d422f,362.81,326,,969,
2019-09-16 06:01:19.254,5588.34,2994e6dd-ac55-416e-8bef-c20442437b8b.achievement.json,6949,6000,1568592000000,4.0277777,eL5K8TBQJK,3429895,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-17 06:00:03.445,6820,2994e6dd-ac55-416e-8bef-c20442437b8b.binning_data.json,2994e6dd-ac55-416e-8bef-c20442437b8b,257.47998,129,,975,
2019-05-30 06:00:02.297,6177.17,0818f348-0ebc-4822-99b9-edfbf050f5fe.achievement.json,7663,6000,1559088000000,6.9444447,eL5K8TBQJK,3785959,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-30 06:00:02.297,7453,0818f348-0ebc-4822-99b9-edfbf050f5fe.binning_data.json,0818f348-0ebc-4822-99b9-edfbf050f5fe,289.43997,210,,0,
2019-08-02 06:25:09.279,1397.32,22343b1d-b7ef-4034-89c2-46db229d0625.achievement.json,2069,6000,1564704000000,2.138889,hytsFLPcD3,1097169,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-03 06:35:22.389,2046,22343b1d-b7ef-4034-89c2-46db229d0625.binning_data.json,22343b1d-b7ef-4034-89c2-46db229d0625,68.3,23,,0,
2019-02-11 07:26:20.778,4767.64,746bbfc6-39c7-400e-82e2-34a3ba67f6ed.achievement.json,5985,6000,1549843200000,1.5936732,VfS0qUERdZ,2991604,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-12 07:00:06.678,5833,746bbfc6-39c7-400e-82e2-34a3ba67f6ed.binning_data.json,746bbfc6-39c7-400e-82e2-34a3ba67f6ed,232.93,152,746bbfc6-39c7-400e-82e2-34a3ba67f6ed.source_info.json,0,
2019-08-09 06:35:11.177,14424.129,dec3d15d-7bd0-4980-9a85-6cf1ed4bb783.achievement.json,19913,6000,1565308800000,6.9444447,hytsFLPcD3,10397708,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-10 03:31:49.521,19826,dec3d15d-7bd0-4980-9a85-6cf1ed4bb783.binning_data.json,dec3d15d-7bd0-4980-9a85-6cf1ed4bb783,662.08,87,,0,
2019-11-09 06:37:02.387,6969.7827,2dd235e5-8409-499b-a3cf-9f293d63f6cd.achievement.json,9345,10000,1573257600000,1.4119645,VfS0qUERdZ,4936231,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-10 06:15:14.780,9251,2dd235e5-8409-499b-a3cf-9f293d63f6cd.binning_data.json,2dd235e5-8409-499b-a3cf-9f293d63f6cd,333.22,94,2dd235e5-8409-499b-a3cf-9f293d63f6cd.source_info.json,0,
2019-02-08 07:00:03.662,3238.77,37b7349b-e42a-4f72-b713-5c4495ecc232.achievement.json,3585,6000,1549497600000,6.472223,eL5K8TBQJK,1598569,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-08 07:00:03.662,2538,37b7349b-e42a-4f72-b713-5c4495ecc232.binning_data.json,37b7349b-e42a-4f72-b713-5c4495ecc232,181.17,1047,,0,
2019-10-14 05:15:13.989,6597.039,a1def2f2-9df7-438c-9a5f-07649c7e26e0.achievement.json,9411,9000,1571011200000,2.2777777,hytsFLPcD3,5006045,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-15 22:24:52.142,9321,a1def2f2-9df7-438c-9a5f-07649c7e26e0.binning_data.json,a1def2f2-9df7-438c-9a5f-07649c7e26e0,312.929,90,,0,
2019-04-04 07:05:44.423,14195.47,afeefae0-552b-44c0-8dd2-03368a74a177.achievement.json,18538,6000,1554336000000,1.4923345,VfS0qUERdZ,9512257,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-11 06:00:08.874,18362,afeefae0-552b-44c0-8dd2-03368a74a177.binning_data.json,afeefae0-552b-44c0-8dd2-03368a74a177,701.70996,176,afeefae0-552b-44c0-8dd2-03368a74a177.source_info.json,0,
2019-10-17 07:15:22.373,3572.866,17267a6c-f136-496e-9b4c-f4c6cacfc698.achievement.json,5056,9000,1571270400000,2.2499998,hytsFLPcD3,2619581,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-18 07:55:18.242,4926,17267a6c-f136-496e-9b4c-f4c6cacfc698.binning_data.json,17267a6c-f136-496e-9b4c-f4c6cacfc698,173.76,130,,0,
2019-08-04 05:00:03.118,6334.49,aa194b4a-42cf-4fd4-867c-ecde053d1bbd.achievement.json,7982,6000,1564790400000,3.4444444,eL5K8TBQJK,4119995,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-04 05:00:03.118,7909,aa194b4a-42cf-4fd4-867c-ecde053d1bbd.binning_data.json,aa194b4a-42cf-4fd4-867c-ecde053d1bbd,296.9,73,,0,
2019-10-06 05:58:51.525,4459.538,f8185478-fca8-4155-a179-4001a7747ac3.achievement.json,5950,9000,1570320000000,1.5076753,VfS0qUERdZ,2957890,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-07 06:35:14.136,5688,f8185478-fca8-4155-a179-4001a7747ac3.binning_data.json,f8185478-fca8-4155-a179-4001a7747ac3,218.07999,262,f8185478-fca8-4155-a179-4001a7747ac3.source_info.json,0,
2019-08-06 08:35:08.987,6716.578,ccb1e70b-6d4b-4fb0-bd76-d36467327cc2.achievement.json,9315,6000,1565049600000,6.9444447,hytsFLPcD3,4946145,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-07 07:30:07.256,9121,ccb1e70b-6d4b-4fb0-bd76-d36467327cc2.binning_data.json,ccb1e70b-6d4b-4fb0-bd76-d36467327cc2,322.4,194,,0,
2019-10-25 05:13:37.041,7150.92,067ecd7f-7c1d-48f3-af88-7b245ea8e947.achievement.json,9074,9000,1571961600000,6.9444447,eL5K8TBQJK,4499491,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-26 05:00:07.984,8773,067ecd7f-7c1d-48f3-af88-7b245ea8e947.binning_data.json,067ecd7f-7c1d-48f3-af88-7b245ea8e947,328.96,301,,1877,
2019-02-25 07:00:03.904,3994.69,4cda121a-0ece-4142-bb47-70d7e1d97419.achievement.json,5065,6000,1550966400000,3.8258586,eL5K8TBQJK,2596863,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-25 07:00:03.904,4994,4cda121a-0ece-4142-bb47-70d7e1d97419.binning_data.json,4cda121a-0ece-4142-bb47-70d7e1d97419,190.89,71,,0,
2019-12-04 07:19:29.151,5819.611,f4fb4d33-8b5b-472f-89ef-2d8a82b60a1d.achievement.json,8169,10000,1575417600000,2.9722226,hytsFLPcD3,4252940,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-05 08:15:12.084,8062,f4fb4d33-8b5b-472f-89ef-2d8a82b60a1d.binning_data.json,f4fb4d33-8b5b-472f-89ef-2d8a82b60a1d,271.861,107,,0,
2019-11-26 08:57:38.955,2786.505,51075de1-1cbe-4d04-af8c-967ee1222908.achievement.json,3983,10000,1574726400000,2.3333333,hytsFLPcD3,2052285,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-26 22:58:11.378,3965,51075de1-1cbe-4d04-af8c-967ee1222908.binning_data.json,51075de1-1cbe-4d04-af8c-967ee1222908,133.189,18,,0,
